customer_id,transaction_amount,transaction_date
ACC249,43,2017-04-09 14:54:34
ACC477,95,2017-02-11 21:25:03
ACC472,45,2017-03-19 11:55:34
ACC389,63,2017-02-16 10:14:12
ACC199,15,2017-04-05 00:24:35
ACC339,99,2017-03-30 12:25:16
ACC112,86,2017-02-28 14:28:00
ACC114,6,2017-01-17 01:01:57
ACC246,72,2017-05-10 05:39:45
ACC250,74,2017-02-14 14:52:19
ACC257,57,2017-01-26 06:48:48
ACC432,70,2017-05-22 08:12:21
ACC238,40,2017-02-04 04:10:23
ACC225,74,2017-05-01 10:35:37
ACC188,69,2017-05-04 18:45:29
ACC483,8,2017-05-05 17:59:16
ACC485,61,2017-04-27 18:58:18
ACC454,48,2017-01-02 04:36:43
ACC222,96,2017-01-03 17:08:49
ACC340,81,2017-04-09 10:56:34
ACC468,38,2017-02-10 22:50:13
ACC289,48,2017-05-12 07:29:19
ACC434,1,2017-02-05 04:27:16
ACC482,21,2017-01-16 13:14:07
ACC332,34,2017-03-22 02:42:27
ACC473,37,2017-02-02 13:10:17
ACC330,47,2017-02-15 21:10:51
ACC175,95,2017-03-28 11:42:30
ACC447,58,2017-05-17 10:55:29
ACC175,49,2017-01-10 18:51:30
ACC379,1,2017-02-10 16:09:01
ACC275,50,2017-04-21 08:29:32
ACC341,87,2017-04-02 17:47:52
ACC485,54,2017-05-23 16:54:44
ACC308,16,2017-01-20 18:03:05
ACC321,4,2017-05-20 16:07:40
ACC385,6,2017-03-08 20:40:58
ACC211,45,2017-03-26 17:51:37
ACC242,36,2017-05-17 05:56:01
ACC146,26,2017-02-02 01:15:14
ACC495,56,2017-01-27 05:17:44
ACC147,56,2017-04-27 05:41:52
ACC341,80,2017-02-05 07:20:18
ACC136,2,2017-02-19 12:47:57
ACC333,22,2017-02-06 03:34:44
ACC211,52,2017-03-31 16:08:07
ACC234,99,2017-01-02 15:31:26
ACC323,62,2017-02-12 06:42:28
ACC124,1,2017-05-25 12:24:02
ACC413,76,2017-03-27 18:12:57
ACC231,21,2017-04-05 01:39:48
ACC220,8,2017-05-13 03:53:16
ACC207,54,2017-03-05 18:33:02
ACC213,29,2017-01-06 13:24:44
ACC467,81,2017-04-01 22:10:47
ACC432,36,2017-05-07 23:54:59
ACC303,78,2017-02-12 19:05:01
ACC407,73,2017-03-07 10:55:24
ACC127,57,2017-03-25 21:20:07
ACC246,82,2017-01-14 20:15:18
ACC260,2,2017-04-11 11:37:38
ACC108,24,2017-04-18 07:18:20
ACC278,39,2017-05-03 09:31:08
ACC177,86,2017-01-20 06:59:35
ACC170,43,2017-01-03 20:09:53
ACC492,96,2017-01-21 22:39:07
ACC345,60,2017-02-24 19:52:02
ACC406,55,2017-01-06 22:15:44
ACC294,13,2017-03-11 23:33:04
ACC290,59,2017-04-21 23:55:25
ACC202,56,2017-05-11 07:44:36
ACC306,64,2017-04-03 22:09:43
ACC124,89,2017-05-30 17:02:26
ACC483,30,2017-05-25 07:21:59
ACC189,25,2017-04-09 21:41:21
ACC224,69,2017-03-27 13:27:42
ACC445,3,2017-05-09 20:58:08
ACC414,24,2017-05-10 05:09:17
ACC396,75,2017-03-29 10:46:30
ACC222,1,2017-01-07 09:26:16
ACC168,21,2017-05-13 01:00:04
ACC129,82,2017-04-19 03:06:06
ACC359,1,2017-04-12 06:42:21
ACC482,95,2017-01-06 08:55:21
ACC301,68,2017-02-24 16:43:45
ACC261,25,2017-03-17 03:42:12
ACC279,87,2017-01-06 20:29:43
ACC331,32,2017-02-12 17:50:13
ACC442,52,2017-05-27 10:44:33
ACC422,27,2017-02-15 08:07:31
ACC485,79,2017-03-22 05:37:29
ACC275,21,2017-05-02 19:55:02
ACC148,8,2017-04-12 10:25:03
ACC245,33,2017-04-20 09:41:44
ACC272,99,2017-02-09 21:59:42
ACC239,15,2017-04-09 03:50:44
ACC240,65,2017-02-05 15:07:33
ACC303,90,2017-04-10 03:50:39
ACC457,31,2017-01-22 09:31:38
ACC335,53,2017-01-11 04:20:14
ACC474,43,2017-04-13 05:34:04
ACC183,57,2017-03-22 01:13:21
ACC494,97,2017-04-23 18:04:02
ACC374,9,2017-01-22 08:52:27
ACC130,18,2017-01-12 15:24:11
ACC212,87,2017-04-03 21:35:47
ACC373,30,2017-05-14 18:31:53
ACC119,92,2017-03-22 00:51:42
ACC472,27,2017-04-29 14:38:29
ACC430,7,2017-02-09 14:32:31
ACC410,64,2017-05-12 07:21:34
ACC224,68,2017-03-16 21:38:17
ACC239,55,2017-01-01 21:13:13
ACC139,39,2017-03-09 07:39:19
ACC231,17,2017-01-26 22:10:06
ACC128,65,2017-01-01 16:12:30
ACC245,80,2017-04-28 05:27:13
ACC252,44,2017-04-24 21:14:17
ACC334,5,2017-05-04 22:06:09
ACC456,15,2017-03-18 15:14:33
ACC112,5,2017-05-16 00:40:24
ACC387,51,2017-05-12 05:58:57
ACC490,17,2017-02-25 03:05:30
ACC236,14,2017-04-27 06:46:55
ACC417,68,2017-04-20 13:53:27
ACC417,25,2017-03-05 09:28:11
ACC274,66,2017-05-31 23:40:12
ACC147,63,2017-05-24 07:47:54
ACC147,61,2017-01-13 02:11:52
ACC486,18,2017-03-25 05:26:29
ACC418,58,2017-04-28 22:41:42
ACC238,42,2017-04-01 10:36:01
ACC323,20,2017-03-29 22:10:20
ACC111,88,2017-03-15 02:37:32
ACC482,35,2017-03-17 00:40:41
ACC325,86,2017-02-21 18:02:04
ACC275,49,2017-01-22 09:23:31
ACC112,85,2017-03-08 08:11:24
ACC181,21,2017-05-24 18:01:24
ACC470,93,2017-04-14 05:42:19
ACC492,30,2017-02-23 22:20:51
ACC106,46,2017-01-18 07:30:50
ACC423,74,2017-01-20 02:01:03
ACC244,79,2017-03-02 11:03:58
ACC395,78,2017-01-02 08:19:10
ACC150,58,2017-01-05 13:32:28
ACC262,37,2017-02-16 09:07:30
ACC366,16,2017-04-25 23:38:31
ACC410,74,2017-05-20 09:17:48
ACC389,22,2017-04-14 02:03:02
ACC214,21,2017-01-16 15:46:03
ACC328,88,2017-01-14 05:09:04
ACC494,76,2017-03-16 04:03:00
ACC368,37,2017-01-14 19:41:54
ACC477,27,2017-05-03 01:41:53
ACC444,38,2017-01-29 06:10:58
ACC358,57,2017-03-04 17:49:42
ACC248,52,2017-05-06 23:17:54
ACC220,29,2017-01-20 18:52:28
ACC109,84,2017-01-21 12:10:05
ACC448,77,2017-02-02 18:29:55
ACC425,78,2017-02-08 15:01:36
ACC324,62,2017-02-05 02:03:26
ACC430,58,2017-04-08 09:55:54
ACC258,93,2017-02-14 00:13:55
ACC300,4,2017-04-21 18:46:06
ACC382,63,2017-01-12 04:46:38
ACC204,9,2017-02-24 15:32:53
ACC253,63,2017-01-09 22:27:45
ACC305,90,2017-01-13 06:54:28
ACC128,5,2017-03-10 06:47:05
ACC227,58,2017-04-23 02:49:34
ACC166,12,2017-04-08 21:27:06
ACC327,96,2017-03-30 02:00:04
ACC416,82,2017-01-16 07:45:29
ACC471,79,2017-02-01 00:20:19
ACC192,39,2017-03-13 09:25:45
ACC306,7,2017-05-18 08:16:29
ACC172,99,2017-01-23 18:51:18
ACC245,98,2017-03-09 19:33:57
ACC111,5,2017-03-02 09:34:38
ACC394,35,2017-02-18 01:02:35
ACC336,35,2017-05-30 15:27:55
ACC121,59,2017-01-30 11:47:52
ACC407,34,2017-01-18 18:25:25
ACC179,57,2017-04-27 13:39:54
ACC288,82,2017-02-07 06:42:28
ACC429,6,2017-02-08 08:15:14
ACC276,61,2017-04-27 02:08:14
ACC347,10,2017-05-14 12:15:43
ACC177,62,2017-03-11 16:51:10
ACC433,54,2017-04-14 00:22:00
ACC327,80,2017-02-26 07:37:24
ACC247,64,2017-02-03 20:11:34
ACC363,47,2017-05-01 05:27:36
ACC204,39,2017-05-06 15:05:38
ACC216,61,2017-04-04 09:44:23
ACC447,95,2017-05-24 04:36:48
ACC402,13,2017-01-13 20:37:08
ACC412,5,2017-04-30 03:49:17
ACC172,66,2017-04-13 17:31:31
ACC348,4,2017-05-26 06:57:05
ACC268,11,2017-02-02 02:00:34
ACC349,51,2017-01-03 17:45:51
ACC110,24,2017-04-13 22:26:49
ACC200,31,2017-04-24 12:05:54
ACC191,41,2017-05-10 22:20:50
ACC384,92,2017-05-06 09:16:12
ACC462,50,2017-01-10 06:11:20
ACC420,91,2017-03-28 15:32:22
ACC138,33,2017-03-05 04:58:11
ACC467,58,2017-03-10 21:08:09
ACC233,2,2017-05-07 20:49:37
ACC282,55,2017-05-11 18:16:36
ACC328,12,2017-04-18 20:18:31
ACC280,59,2017-04-10 22:06:40
ACC317,36,2017-03-02 17:08:59
ACC477,24,2017-03-19 20:11:28
ACC276,90,2017-05-08 03:59:07
ACC433,87,2017-01-13 11:55:17
ACC179,66,2017-01-24 08:59:02
ACC379,61,2017-02-22 10:59:59
ACC356,59,2017-03-28 11:03:46
ACC494,58,2017-03-16 20:57:50
ACC397,82,2017-04-19 22:55:04
ACC149,20,2017-04-29 11:28:26
ACC439,41,2017-02-01 03:38:59
ACC455,1,2017-04-19 20:11:50
ACC213,27,2017-05-30 23:49:35
ACC286,65,2017-05-20 08:19:04
ACC222,38,2017-01-03 13:57:02
ACC495,92,2017-02-28 08:15:52
ACC290,93,2017-01-23 18:57:04
ACC460,64,2017-02-02 08:51:02
ACC231,1,2017-02-19 20:23:02
ACC147,89,2017-02-20 18:19:21
ACC460,11,2017-03-09 17:00:09
ACC190,33,2017-03-08 16:33:26
ACC343,17,2017-02-10 02:10:23
ACC255,51,2017-04-24 14:49:15
ACC295,96,2017-01-16 03:03:37
ACC139,11,2017-02-27 23:10:19
ACC122,89,2017-03-30 08:03:34
ACC428,49,2017-03-06 06:23:32
ACC370,36,2017-01-31 13:19:49
ACC164,1,2017-02-15 19:41:13
ACC153,10,2017-05-18 11:37:20
ACC497,86,2017-04-13 09:34:06
ACC378,42,2017-03-11 07:06:21
ACC263,15,2017-02-23 08:15:50
ACC418,64,2017-02-13 13:26:33
ACC118,4,2017-02-03 14:57:00
ACC373,51,2017-03-11 13:01:12
ACC328,94,2017-05-08 04:59:20
ACC442,45,2017-03-19 08:53:36
ACC413,7,2017-04-21 16:54:35
ACC325,36,2017-05-01 04:16:36
ACC204,51,2017-01-06 22:53:53
ACC277,57,2017-03-24 15:35:16
ACC213,16,2017-02-09 05:56:25
ACC407,95,2017-01-02 02:46:35
ACC315,19,2017-05-06 02:27:26
ACC399,29,2017-01-15 20:35:29
ACC107,82,2017-02-12 12:17:09
ACC440,77,2017-03-27 21:29:20
ACC277,44,2017-02-08 00:45:22
ACC192,69,2017-02-07 17:44:56
ACC425,19,2017-01-22 22:36:31
ACC497,12,2017-03-08 10:35:33
ACC317,59,2017-01-21 10:00:50
ACC206,98,2017-04-16 22:52:49
ACC330,51,2017-02-12 20:13:52
ACC141,53,2017-05-10 18:57:52
ACC430,30,2017-01-13 14:11:24
ACC325,40,2017-04-13 12:05:59
ACC264,1,2017-05-14 03:55:15
ACC486,99,2017-01-03 13:28:23
ACC351,42,2017-03-15 11:31:22
ACC235,91,2017-04-02 08:12:40
ACC458,94,2017-04-17 02:34:25
ACC478,98,2017-05-27 12:34:20
ACC106,69,2017-04-20 21:01:50
ACC437,59,2017-01-19 22:17:23
ACC146,33,2017-03-22 06:43:24
ACC136,69,2017-02-07 02:48:48
ACC182,54,2017-01-04 00:06:07
ACC482,36,2017-04-03 02:31:23
ACC295,74,2017-01-25 05:26:47
ACC262,78,2017-05-08 10:57:50
ACC265,58,2017-02-13 15:31:17
ACC188,87,2017-03-19 20:33:37
ACC126,38,2017-02-21 22:39:01
ACC491,62,2017-01-09 05:17:50
ACC183,60,2017-05-20 23:20:47
ACC499,23,2017-01-24 22:57:51
ACC160,45,2017-02-05 12:46:16
ACC465,87,2017-01-19 09:37:57
ACC431,96,2017-05-09 16:51:54
ACC290,47,2017-02-04 04:08:45
ACC200,59,2017-04-01 13:44:44
ACC455,75,2017-03-03 10:33:45
ACC120,19,2017-02-18 19:31:25
ACC108,3,2017-05-23 20:45:22
ACC209,81,2017-05-06 13:53:33
ACC168,20,2017-05-17 14:58:55
ACC266,9,2017-04-21 21:11:06
ACC381,75,2017-02-09 10:39:36
ACC293,57,2017-03-29 22:05:33
ACC277,40,2017-02-24 11:55:23
ACC188,75,2017-05-22 22:19:44
ACC215,19,2017-03-02 13:10:18
ACC421,43,2017-04-21 01:27:22
ACC111,67,2017-03-04 07:00:21
ACC134,59,2017-01-07 17:16:30
ACC285,33,2017-02-22 00:41:25
ACC166,37,2017-04-05 06:01:14
ACC440,94,2017-02-21 01:20:50
ACC121,46,2017-05-04 15:06:53
ACC216,22,2017-01-18 01:41:10
ACC452,9,2017-01-24 09:08:19
ACC432,18,2017-01-01 10:49:20
ACC334,5,2017-04-14 10:50:43
ACC182,61,2017-04-25 15:16:59
ACC254,8,2017-05-09 13:05:02
ACC252,4,2017-02-21 06:59:34
ACC315,14,2017-03-15 05:01:27
ACC202,35,2017-01-07 02:24:23
ACC125,29,2017-05-14 12:26:32
ACC139,1,2017-05-10 21:42:25
ACC355,81,2017-02-25 07:03:41
ACC195,59,2017-02-16 12:32:51
ACC424,39,2017-04-30 08:28:18
ACC288,46,2017-02-01 23:59:08
ACC378,80,2017-05-21 19:41:26
ACC133,91,2017-04-30 16:57:14
ACC226,86,2017-03-23 19:27:34
ACC190,56,2017-02-01 11:59:46
ACC130,95,2017-05-22 03:14:59
ACC490,59,2017-01-26 14:34:22
ACC417,73,2017-04-04 03:17:57
ACC496,78,2017-05-10 18:20:34
ACC195,46,2017-04-19 19:39:48
ACC182,23,2017-02-17 20:13:47
ACC348,79,2017-01-24 18:14:37
ACC160,68,2017-01-13 16:57:16
ACC273,35,2017-01-17 08:35:10
ACC364,57,2017-04-02 11:05:46
ACC311,46,2017-04-12 00:59:42
ACC136,26,2017-03-23 23:41:12
ACC409,46,2017-04-25 19:29:35
ACC227,32,2017-01-04 12:54:12
ACC309,49,2017-01-22 22:03:54
ACC459,50,2017-05-17 02:31:49
ACC167,55,2017-03-05 18:55:55
ACC417,38,2017-05-08 20:56:04
ACC454,23,2017-02-02 10:16:50
ACC415,23,2017-04-27 14:03:53
ACC399,95,2017-05-24 02:01:31
ACC185,43,2017-01-07 00:02:28
ACC380,74,2017-02-14 20:37:33
ACC305,32,2017-04-16 17:01:20
ACC413,97,2017-01-14 16:09:42
ACC335,65,2017-02-26 02:37:03
ACC477,45,2017-01-20 07:59:54
ACC304,81,2017-01-05 03:33:01
ACC424,45,2017-03-22 15:36:29
ACC199,33,2017-03-13 12:58:53
ACC484,90,2017-04-06 07:14:47
ACC205,25,2017-02-07 15:00:39
ACC413,91,2017-01-19 18:12:27
ACC309,53,2017-03-14 07:41:40
ACC442,16,2017-01-16 00:15:27
ACC326,52,2017-02-26 10:11:01
ACC239,16,2017-03-30 20:42:10
ACC311,78,2017-01-23 13:00:27
ACC362,43,2017-02-22 05:57:40
ACC175,31,2017-05-02 06:51:19
ACC203,2,2017-01-08 20:44:25
ACC439,72,2017-02-10 06:54:28
ACC212,72,2017-05-25 02:26:27
ACC408,47,2017-04-12 14:53:30
ACC410,47,2017-01-06 00:04:30
ACC394,99,2017-03-03 03:50:03
ACC229,20,2017-01-14 16:44:22
ACC287,62,2017-05-06 03:23:18
ACC314,34,2017-02-19 09:28:54
ACC193,13,2017-05-27 15:27:13
ACC215,84,2017-04-03 12:43:26
ACC358,68,2017-04-30 21:53:21
ACC314,7,2017-02-09 06:46:22
ACC342,94,2017-04-22 15:47:54
ACC415,73,2017-04-04 13:37:49
ACC450,5,2017-02-02 15:03:19
ACC238,51,2017-01-08 02:25:16
ACC282,58,2017-03-18 00:02:38
ACC226,5,2017-01-03 11:24:14
ACC306,7,2017-02-10 10:47:17
ACC451,21,2017-01-18 01:31:41
ACC464,31,2017-04-05 02:01:12
ACC495,38,2017-02-07 12:52:09
ACC311,81,2017-04-18 03:16:19
ACC368,86,2017-01-05 08:59:23
ACC303,76,2017-01-05 06:53:02
ACC462,86,2017-05-13 16:32:57
ACC106,67,2017-05-08 22:48:43
ACC404,12,2017-04-17 11:26:11
ACC412,81,2017-04-26 18:00:51
ACC273,26,2017-05-08 14:35:19
ACC406,76,2017-01-31 19:21:49
ACC327,72,2017-04-02 22:51:43
ACC211,75,2017-03-01 06:19:27
ACC308,90,2017-02-14 15:57:01
ACC317,45,2017-05-18 16:21:37
ACC329,72,2017-04-03 23:31:09
ACC160,14,2017-03-15 21:36:30
ACC297,47,2017-01-05 18:05:34
ACC465,21,2017-01-10 04:23:00
ACC380,90,2017-05-01 16:52:09
ACC440,78,2017-02-10 23:41:21
ACC463,10,2017-02-26 12:13:23
ACC428,77,2017-03-24 10:25:14
ACC213,58,2017-05-26 07:31:12
ACC118,26,2017-01-22 10:24:33
ACC391,94,2017-02-07 00:49:00
ACC128,66,2017-05-04 21:50:33
ACC172,90,2017-02-01 00:06:31
ACC392,43,2017-01-03 19:28:19
ACC469,85,2017-05-04 02:48:19
ACC226,45,2017-05-04 04:02:39
ACC195,85,2017-02-27 02:03:43
ACC288,61,2017-03-13 08:14:04
ACC483,21,2017-02-23 23:43:23
ACC159,73,2017-05-03 15:39:25
ACC100,52,2017-01-18 17:29:18
ACC211,85,2017-02-15 07:55:13
ACC127,25,2017-05-01 02:47:50
ACC212,75,2017-03-26 09:38:53
ACC108,84,2017-03-27 06:16:20
ACC333,40,2017-02-21 20:37:32
ACC407,19,2017-02-26 07:33:07
ACC221,29,2017-04-16 09:59:17
ACC223,33,2017-03-14 12:53:19
ACC160,40,2017-04-13 01:55:19
ACC121,52,2017-02-22 10:08:39
ACC404,90,2017-03-20 05:31:30
ACC447,42,2017-04-19 20:12:29
ACC422,14,2017-04-17 23:18:04
ACC453,75,2017-05-04 03:19:11
ACC475,61,2017-03-03 23:06:01
ACC244,71,2017-05-31 09:34:42
ACC114,77,2017-05-16 16:58:26
ACC443,69,2017-05-25 02:09:42
ACC495,40,2017-01-12 11:18:16
ACC356,60,2017-03-29 13:26:39
ACC182,29,2017-01-22 12:59:21
ACC442,16,2017-04-04 07:22:29
ACC126,58,2017-01-29 01:54:14
ACC312,98,2017-05-25 11:42:49
ACC450,24,2017-04-20 21:28:45
ACC364,39,2017-01-03 14:56:38
ACC189,49,2017-01-24 16:53:00
ACC305,33,2017-05-18 18:15:04
ACC463,18,2017-02-17 23:35:46
ACC181,85,2017-03-11 08:56:48
ACC173,43,2017-05-08 05:48:42
ACC358,19,2017-02-04 18:51:16
ACC239,50,2017-05-27 10:08:01
ACC289,66,2017-01-19 01:58:49
ACC430,35,2017-01-10 01:17:55
ACC135,17,2017-05-23 20:39:16
ACC253,30,2017-03-18 00:47:32
ACC249,96,2017-02-13 12:06:42
ACC442,80,2017-05-13 03:18:27
ACC348,79,2017-03-26 21:22:45
ACC398,29,2017-01-21 15:14:29
ACC370,48,2017-04-21 14:44:15
ACC281,83,2017-05-31 15:10:51
ACC422,46,2017-05-25 01:14:35
ACC188,6,2017-04-25 13:52:53
ACC353,61,2017-04-27 10:32:11
ACC407,77,2017-01-29 02:44:31
ACC491,26,2017-05-01 05:47:12
ACC303,89,2017-05-30 14:40:48
ACC393,18,2017-03-08 00:55:12
ACC115,2,2017-03-20 09:05:36
ACC102,40,2017-05-31 16:34:26
ACC407,23,2017-04-26 20:30:20
ACC120,38,2017-05-26 14:09:41
ACC179,82,2017-02-12 22:11:41
ACC434,75,2017-05-29 19:44:41
ACC110,86,2017-05-06 10:24:14
ACC482,95,2017-03-11 17:34:34
ACC136,35,2017-05-10 06:54:18
ACC448,67,2017-03-16 14:31:19
ACC336,71,2017-04-11 12:10:26
ACC417,54,2017-04-07 19:32:00
ACC487,48,2017-01-27 22:18:56
ACC294,31,2017-05-23 19:09:06
ACC278,12,2017-03-14 22:35:28
ACC330,71,2017-05-04 23:10:47
ACC475,97,2017-01-16 22:02:39
ACC126,22,2017-01-03 21:51:48
ACC136,69,2017-02-23 14:57:50
ACC211,78,2017-03-30 06:50:39
ACC258,54,2017-03-13 21:08:19
ACC394,4,2017-02-09 15:11:25
ACC422,77,2017-02-20 01:42:08
ACC223,44,2017-02-01 01:28:25
ACC136,30,2017-05-28 21:37:54
ACC369,91,2017-02-10 18:21:40
ACC146,22,2017-04-22 00:36:04
ACC436,55,2017-02-11 12:53:46
ACC494,17,2017-04-05 22:47:40
ACC370,31,2017-02-03 12:31:16
ACC287,61,2017-02-25 05:05:21
ACC485,2,2017-03-28 08:19:50
ACC423,71,2017-04-20 19:28:14
ACC272,78,2017-05-21 23:18:18
ACC346,23,2017-05-07 11:47:46
ACC251,83,2017-04-17 08:11:05
ACC394,42,2017-02-10 05:50:46
ACC155,57,2017-03-16 11:58:35
ACC270,48,2017-01-24 12:30:54
ACC239,29,2017-05-08 20:44:51
ACC227,19,2017-01-04 14:49:13
ACC160,45,2017-03-11 02:25:18
ACC190,23,2017-04-01 12:22:23
ACC217,15,2017-02-02 02:54:16
ACC233,16,2017-01-09 06:16:49
ACC224,55,2017-02-01 21:57:12
ACC492,5,2017-03-21 22:32:56
ACC243,2,2017-04-30 12:19:12
ACC350,91,2017-04-19 11:41:00
ACC466,42,2017-03-08 21:14:08
ACC433,63,2017-01-22 10:15:38
ACC168,85,2017-04-23 10:08:09
ACC121,24,2017-02-10 00:07:59
ACC139,1,2017-01-01 05:44:21
ACC249,70,2017-04-24 19:29:50
ACC403,28,2017-02-18 14:22:42
ACC361,42,2017-05-05 23:20:53
ACC135,16,2017-05-21 18:06:23
ACC455,42,2017-01-20 14:20:11
ACC110,29,2017-05-01 17:12:56
ACC188,43,2017-02-13 00:10:57
ACC351,57,2017-01-09 16:38:05
ACC471,39,2017-05-15 04:00:42
ACC195,42,2017-05-25 21:35:32
ACC234,18,2017-04-15 07:27:35
ACC133,9,2017-01-03 19:07:11
ACC112,2,2017-01-08 16:55:19
ACC203,3,2017-02-07 20:32:10
ACC242,94,2017-02-03 19:49:45
ACC297,12,2017-01-25 07:21:51
ACC309,36,2017-05-26 16:36:58
ACC465,12,2017-05-14 08:12:14
ACC390,91,2017-04-11 01:44:24
ACC345,76,2017-04-23 00:40:35
ACC278,89,2017-02-03 14:37:26
ACC103,87,2017-02-15 03:18:02
ACC449,12,2017-05-29 05:35:27
ACC114,75,2017-01-21 10:18:47
ACC252,52,2017-03-25 19:23:58
ACC231,23,2017-03-31 01:30:36
ACC136,75,2017-01-15 02:06:57
ACC341,46,2017-02-13 10:27:30
ACC157,88,2017-02-25 15:50:46
ACC420,55,2017-04-16 10:26:14
ACC485,50,2017-05-14 23:31:35
ACC341,71,2017-01-10 07:44:53
ACC204,90,2017-05-26 13:40:14
ACC422,8,2017-03-05 22:23:39
ACC282,53,2017-02-10 07:52:30
ACC178,83,2017-04-03 13:06:09
ACC412,21,2017-01-14 06:40:39
ACC271,34,2017-04-03 14:05:54
ACC407,21,2017-04-20 06:22:51
ACC421,25,2017-05-29 16:08:06
ACC142,83,2017-03-19 20:15:45
ACC100,68,2017-03-09 16:37:52
ACC406,47,2017-03-09 08:40:39
ACC235,17,2017-03-24 17:08:29
ACC398,27,2017-02-08 11:01:38
ACC224,58,2017-01-03 23:18:11
ACC173,84,2017-02-26 08:08:47
ACC226,19,2017-01-09 21:13:40
ACC367,16,2017-03-11 17:15:15
ACC226,73,2017-04-22 09:54:00
ACC227,25,2017-05-20 02:01:47
ACC254,24,2017-01-16 16:02:04
ACC246,75,2017-05-25 16:43:48
ACC126,53,2017-03-23 08:12:26
ACC319,28,2017-02-21 11:26:28
ACC358,6,2017-02-12 08:03:32
ACC474,19,2017-04-06 15:16:04
ACC111,58,2017-03-01 01:14:47
ACC128,52,2017-05-18 17:01:42
ACC217,75,2017-05-18 18:20:22
ACC161,40,2017-02-25 11:35:34
ACC136,3,2017-01-19 11:22:16
ACC167,41,2017-04-15 13:58:37
ACC323,58,2017-02-11 20:02:46
ACC199,51,2017-01-12 11:59:55
ACC487,83,2017-02-21 17:22:45
ACC153,85,2017-01-14 01:02:52
ACC450,18,2017-05-24 08:20:47
ACC350,87,2017-04-08 05:50:40
ACC246,88,2017-02-17 17:25:40
ACC433,28,2017-05-15 10:03:31
ACC379,42,2017-03-07 17:21:42
ACC200,92,2017-04-14 20:29:08
ACC102,22,2017-04-18 13:48:40
ACC495,60,2017-04-09 03:52:45
ACC197,68,2017-02-21 09:58:03
ACC467,75,2017-05-21 00:23:50
ACC100,48,2017-01-09 22:14:44
ACC485,94,2017-02-01 12:20:00
ACC477,51,2017-04-08 17:10:03
ACC230,38,2017-03-01 16:09:17
ACC237,68,2017-03-10 08:25:41
ACC141,14,2017-04-26 15:45:22
ACC372,27,2017-05-28 21:57:29
ACC153,63,2017-05-03 16:50:51
ACC364,89,2017-03-09 05:59:57
ACC163,11,2017-02-02 11:53:22
ACC384,90,2017-01-07 18:48:43
ACC314,76,2017-05-16 05:12:14
ACC361,96,2017-05-11 08:13:34
ACC108,82,2017-03-11 14:29:25
ACC198,94,2017-04-16 17:11:09
ACC341,6,2017-05-22 10:31:28
ACC270,7,2017-01-08 00:19:39
ACC285,45,2017-02-07 17:34:57
ACC473,6,2017-01-06 22:59:23
ACC220,28,2017-02-14 11:07:49
ACC220,54,2017-05-12 22:42:17
ACC173,48,2017-02-16 18:08:09
ACC218,35,2017-01-10 07:30:24
ACC461,38,2017-04-16 19:42:43
ACC351,57,2017-04-21 13:09:01
ACC231,15,2017-05-04 11:05:39
ACC215,76,2017-01-28 19:47:10
ACC259,57,2017-04-12 17:39:13
ACC116,18,2017-04-26 06:11:25
ACC494,64,2017-02-17 01:17:02
ACC175,91,2017-04-05 21:51:26
ACC142,27,2017-02-21 03:30:46
ACC264,76,2017-05-11 21:15:18
ACC191,55,2017-05-11 08:01:19
ACC254,72,2017-01-18 00:57:57
ACC411,11,2017-04-04 03:26:57
ACC346,26,2017-02-22 06:20:35
ACC251,17,2017-03-26 10:21:16
ACC392,5,2017-01-03 03:25:01
ACC348,70,2017-04-13 07:34:23
ACC220,33,2017-05-13 01:54:35
ACC283,74,2017-03-14 09:54:30
ACC275,39,2017-02-14 21:40:12
ACC239,35,2017-03-28 15:43:30
ACC147,18,2017-04-14 18:36:38
ACC354,93,2017-02-21 23:56:48
ACC237,88,2017-03-09 12:23:02
ACC131,55,2017-02-18 14:24:45
ACC132,73,2017-01-01 20:50:30
ACC241,47,2017-05-11 09:50:37
ACC486,31,2017-01-20 05:38:57
ACC126,72,2017-02-05 10:45:34
ACC120,86,2017-01-20 01:12:48
ACC320,45,2017-05-23 11:02:35
ACC180,26,2017-01-12 10:40:54
ACC480,58,2017-01-29 19:31:44
ACC373,61,2017-01-09 08:19:50
ACC387,40,2017-04-14 14:54:18
ACC222,56,2017-01-26 14:08:00
ACC352,78,2017-03-10 04:32:42
ACC227,27,2017-05-22 04:24:50
ACC402,82,2017-03-31 07:28:29
ACC218,59,2017-02-11 14:54:04
ACC198,63,2017-05-12 18:02:11
ACC216,7,2017-02-19 21:23:13
ACC218,79,2017-01-27 21:25:57
ACC352,7,2017-05-09 15:39:46
ACC237,42,2017-04-12 07:08:47
ACC108,71,2017-01-14 12:49:47
ACC492,91,2017-05-18 02:37:32
ACC232,91,2017-01-29 02:28:19
ACC161,83,2017-03-13 17:02:33
ACC154,74,2017-02-11 04:22:26
ACC355,33,2017-02-03 06:59:18
ACC152,23,2017-02-11 15:17:46
ACC340,66,2017-04-15 00:11:56
ACC159,38,2017-01-16 06:06:16
ACC482,22,2017-03-12 16:31:52
ACC476,38,2017-03-29 23:53:51
ACC372,28,2017-04-19 01:41:49
ACC243,41,2017-05-15 09:29:44
ACC161,24,2017-03-05 21:44:32
ACC179,86,2017-02-15 08:58:11
ACC206,91,2017-05-07 03:13:47
